time,x,y,z,roll,pitch,yaw
863.837,0.288641,0.00151772,0.433946,2.81113,-1.57053,-1.23872
863.838,0.288642,0.00151439,0.433945,2.75355,-1.57056,-1.18111
863.839,0.288642,0.00151174,0.433945,2.69685,-1.57059,-1.12438
863.84,0.288642,0.00150989,0.433945,2.65104,-1.5706,-1.07855
863.841,0.288642,0.00150884,0.433945,2.61868,-1.57061,-1.04618
863.842,0.288642,0.00150872,0.433945,2.61123,-1.57061,-1.03873
863.843,0.288641,0.00150958,0.433945,2.63458,-1.57061,-1.06208
863.844,0.28864,0.00151135,0.433946,2.67874,-1.5706,-1.10625
863.845,0.28864,0.00151402,0.433947,2.73827,-1.57057,-1.16581
863.846,0.288639,0.0015175,0.433947,2.80399,-1.57055,-1.23156
863.847,0.288638,0.00152181,0.433948,2.86773,-1.57051,-1.29534
863.848,0.288637,0.00152657,0.433948,2.92004,-1.57046,-1.3477
863.849,0.288636,0.00153139,0.433949,2.95916,-1.57042,-1.38687
863.85,0.288635,0.00153591,0.43395,2.98601,-1.57037,-1.41376
863.851,0.288635,0.00153995,0.43395,3.00573,-1.57033,-1.43352
863.852,0.288635,0.00154334,0.433951,3.02147,-1.5703,-1.4493
863.853,0.288635,0.00154597,0.433951,3.03475,-1.57028,-1.46261
863.854,0.288635,0.00154773,0.433951,3.04525,-1.57026,-1.47312
863.855,0.288635,0.00154853,0.433951,3.05203,-1.57025,-1.47991
863.856,0.288635,0.00154836,0.433951,3.05386,-1.57025,-1.48175
863.857,0.288636,0.00154723,0.433951,3.04986,-1.57026,-1.47774
863.858,0.288637,0.00154519,0.43395,3.03986,-1.57028,-1.46772
863.859,0.288637,0.00154236,0.43395,3.0248,-1.5703,-1.45263
863.86,0.288638,0.00153885,0.433949,3.00361,-1.57034,-1.43142
863.861,0.288638,0.00153484,0.433948,2.97675,-1.57038,-1.40451
863.862,0.288639,0.0015305,0.433948,2.94372,-1.57042,-1.37145
863.863,0.288639,0.00152616,0.433947,2.90286,-1.57046,-1.33054
863.864,0.28864,0.00152205,0.433946,2.85509,-1.5705,-1.28273
863.865,0.28864,0.00151839,0.433946,2.80314,-1.57053,-1.23073
863.866,0.288641,0.00151522,0.433946,2.74585,-1.57056,-1.17341
863.867,0.288641,0.00151269,0.433945,2.69058,-1.57058,-1.11811
863.868,0.288642,0.00151091,0.433945,2.64776,-1.5706,-1.07528
863.869,0.288642,0.00150987,0.433945,2.62044,-1.57061,-1.04795
863.87,0.288642,0.0015097,0.433945,2.61933,-1.57061,-1.04682
863.871,0.288641,0.00151048,0.433945,2.64888,-1.57061,-1.07638
863.872,0.288641,0.00151213,0.433946,2.6972,-1.5706,-1.12471
863.873,0.28864,0.00151469,0.433946,2.75719,-1.57058,-1.18472
863.874,0.28864,0.00151807,0.433947,2.81963,-1.57055,-1.24719
863.875,0.288638,0.00152229,0.433948,2.87791,-1.57051,-1.30552
863.876,0.288637,0.00152689,0.433948,2.92271,-1.57047,-1.35036
863.877,0.288636,0.00153158,0.433949,2.95672,-1.57042,-1.38442
863.878,0.288635,0.00153606,0.43395,2.98079,-1.57038,-1.40853
863.879,0.288634,0.00154014,0.43395,2.9993,-1.57034,-1.42709
863.88,0.288634,0.00154363,0.433951,3.01446,-1.57031,-1.44228
